Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=6ab9a13f7d90a283,[펜타시큐리티/아우토크립트] 응용 소프트웨어 개발자,펜타시큐리티시스템 서울 영등포구,,JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머>Python|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>사물인터넷(IoT)|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=d017610d9828199c,"드론 데이터 스타트업, 엔젤스윙 엔지니어",엔젤스윙 서울 관악구,,"Ruby on Rails, Python, C++, AWS AWS, GCP... 기반 웹서비스 개발 경험 디버깅, 최적화 스킬 Javascript, Python, C++ 등 개발언어 중 자신있는 언어가 1가지 이상 있으신 분..."
https://kr.indeed.com/viewjob?jk=dd4d8e59a4a9265d,Data Specialist (Scientist&&Engineer),아우름플래닛 서울 마포구,,"Tensorflow, Keras, Pytorch, Theano 등)를 하나 이상 사용할 수 있는 분 • R, Python, Scala, SQL 등을 이용한 데이터 분석 및 프로그램 개발 능력이 있는 분 • 데이터 분석 기법..."
https://kr.indeed.com/viewjob?jk=ae15250b0a7f47e0,데이터 엔지니어,크로스앵글 서울 여의도,,"데이터 관리 (Auth0) - 블록체인 지갑 인증 (Ethereum, EOS) [자격요건] - 백엔드 & Python 실무 개발경험 3년 이상 혹은 그에 준하는 능력을 갖고 있으신 분 - 새로운 기술에 대해 호기심을 갖고..."
https://kr.indeed.com/viewjob?jk=05ce3c7d5c6c368c,Research Engineer - Machine Learning,AITRICS 서울,,learning approaches One or more software engineering skills (Python preferred) Experience in using deep learning frameworks...
https://kr.indeed.com/viewjob?jk=6b92af73c4433b6f,OTC운용팀 파생/IT 퀀트 경력직,유안타증권 대한민국,,"근무 경력자 우대 (IT퀀트) 1. 전산 관련 전공자 2. IT개발, SI경력 보유자 3. C++, VBA, Python, SQL 등 프로그래밍 능력 보유자 4. 금융관련 지식이 없어도 무방 - 접수기간 : 2019년 8월..."
https://kr.indeed.com/viewjob?jk=9400017ccbf7975f,코딩강사 신입/경력 인턴,코딩사이언스학원 인천 부평구,,위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데...
https://kr.indeed.com/viewjob?jk=22f37b921213afa9,INDEX/QUANT운용본부 신입사원,교보악사자산운용 대한민국,,"SQL) 활용 능숙자 우대, 블룸버그, 퀀트와이즈 등 금융 data tool 사용 가능자 우대, 그외 Python, R 등 능숙한 프로그래밍 언어사용자 우대 4) 영어 능통자 우대 5) 적극적이고 긍정적인 마인드 소유 6..."
https://kr.indeed.com/viewjob?jk=5140d7ca5ea8d1f0,"(인공지능, 텍스트분석) JAVA/LUCENE/Node.js/Python...",이지메타 서울 구로구,"연봉 50,000,000원 - 60,000,000원","이지메타 JAVA개발 신입/경력 정규직 채용 모집부문 및 자격요건 모집부문 담당업무 자격요건 인원 JAVA개발 [담당업무] Spring Framework, Spring Boot, Lucene/Solr/Elastic..."
https://kr.indeed.com/viewjob?jk=962ccc68c40fa2d8,Engineer II - Test GSO,"Advanced Energy Industries, Inc 서울",,"Familiar with program language... Labview,TestStand, Python, Matlab, etc. EDUCATION: Essential: Bachelor of Science..."
https://kr.indeed.com/viewjob?jk=49bb83246aaaa60c,함께 성장할 S/W개발자 모집합니다.,주식회사 유락 전라북도 완주,"연봉 24,000,000원 - 26,000,000원","조건 : 주 5일(40시간)근무 지원자격 : 프로그램 코딩 가능자 프로그램 언어 무관( C, C++, Python, Java 등) 담당업무 : S/W개발 담 당 자 : 김용진 010-7446-1120 yongjinin..."
https://kr.indeed.com/viewjob?jk=5b35dc1e8525140c,(주)웨이브웨어 2020 년도 신입사원 (프로그래머),웨이브웨어 대전 유성구,"연봉 25,000,000원 - 30,000,000원","유경험자 - keras/theano/tensorflow 유경험자 - python, java 유경험자 - lwjgl/jogl 을 이용한 OpenGL... tensorflow 유경험자 - python, java 유경험자..."
https://kr.indeed.com/viewjob?jk=7b262c14d78e4b3e,소프트웨어 개발,에스티앤아이 대구 서구,,"모집> * 모집부문 및 담당업무 : 로봇 시뮬레이션 API 개발 및 지원 ( .Net(C++,C#) / Python ) * 근무지역 :울산광역시 중구, 대구광역시 달서구 * 급여 : 이력서에 희망연봉 기재 * 제출서류..."
https://kr.indeed.com/viewjob?jk=1f7f2b48cf91125b,DBA담당자,해커스 서울 강남구,,"스크립트 (쉘 or Python...) 작성 가능 6. 신규 시스템 RDBMS 설계(요건 분석 및 협의 능력) 7. 원활한 소통능력 8. 경력 4년 이상 우대사항 1.개발 경험 (Java, Python, C++) 2..."
https://kr.indeed.com/viewjob?jk=f0049b34a1ca824e,금융 데이터 분석 및 데이터 전략기획 담당,디에스파트너즈그룹 서울,,"고객 분석, 마케팅 분석 - 마케팅 기획 및 실행조직과 협업 경험, 마케팅 데이터 모델링 개발능력 - R, Python, Tableau, SAS, Orange, SQL 등 데이터 분석의 업무를 수행 할 수 있는 개발 언어에..."
https://kr.indeed.com/viewjob?jk=6d527590548dbcab,테크빌더팀 - 개발자 (백앤드),Nexon 성남 분당구,,AWS 서버 운용 경험 있으신 분 - ElasticSearch 개발 및 운영 경험이 있으신 분 - Python 중급이상 활용 가능하신 분 기타사항 - 서류 접수 이후 4주 이내로 결과를 알려 드립니다. - 국가보훈대상...
https://kr.indeed.com/viewjob?jk=530a598184580c95,데스크탑 가상화(VDI) 엔지니어,카카오 4.2 성남 판교역,,"기본적 이해 리눅스 시스템에 대한 기본적 이해 우대사항 시스템 엔지니어 경력자 Powershell, Python, Shell 스크립트를 이용한 인프라 관리 자동화 경험자 부드러운 커뮤니케이션, 친절한 마인드의 소유자..."
https://kr.indeed.com/viewjob?jk=3e2a310c9dd0f693,[멜론] 빅데이터 서비스 개발자,카카오 4.2 성남 판교역,,"리즘, OS, 네트워크, SQL의 기초 지식 보유 긍정적이고 원활한 커뮤니케이션 스킬 소유자 우대 사항 Python 지식 보유 기계 학습(또는 딥러닝)에 대한 이해와 경험 데이터 시각화 도구 개발 경험 DevOps 경험..."
https://kr.indeed.com/viewjob?jk=20d40ee61adffeca,챗봇 플랫폼 개발자,카카오 4.2 성남 판교역,,"서비스에 대한 두려움이 없으신 분 서버 개발 Java, Scala, Kotlin 등의 JVM 기반 언어 및 Python을 이용해서 실서비스 개발 및 운영해보신 분 데이터 엔지니어 Kafka, Elasticsearch..."
https://kr.indeed.com/viewjob?jk=21f720e55bab4c8d,카카오톡 서버 개발자,카카오 4.2 성남 판교역,,"운영과 관련 스크립팅 능력 상용 서비스 운영 경험 원활한 커뮤니케이션 능력 우대 사항 Kotlin, Python, Ruby 언어 경험 네트워크 프로그래밍 경험 웹 서비스 (MVC), 웹 프론트엔드 개발 경험 대용량 서버..."
https://kr.indeed.com/viewjob?jk=c7c315d68ab45e13,TOIION 토이온 전산 인프라 운영 스탭,토이온 성남 수정구,,"MySql, MongoDB, MariaDB 등 ) 설치 경험 - 프로그래밍 / 스크립팅 (Bash, Python 등 ) 능력 0명 서류전형 면접전형 최종심사 * 서류심사 합격자에 한해 개별 통보 제출서류 입사지원서 및..."
https://kr.indeed.com/viewjob?jk=e54b529c0c6831af,인포카 서버개발자 개발팀 정직원 (경력),무릉 서울 성북구,"연봉 36,000,000원 - 38,000,000원",팀원급 <우대사항> - 해당직무 근무경험 - Java / Spring framework 개발 경험 및 Python 개발 경험 - Database 관련 된 깊은 이해 (Mysql 및 RDBMS ) - 테스트와 지속적인 구조...
https://kr.indeed.com/viewjob?jk=be4f01d811e5a7f9,[초우량 벤처기업] 인프라 엔지니어,휴먼커리어컨설팅 성남 분당구,,"드로 개발 플랫폼 환경을 구축하고 운영 경험자 Ÿ Linux 명령 및 shell 스크립트 작성 가능 Ÿ Python, Node.js, Go 등 프로그래밍 경험자 5. 우대조건 Ÿ 인프라 / 서비스 엔지니어링 및 장애상..."
https://kr.indeed.com/viewjob?jk=056544637aac9783,주식 펀드매니저 (7/16 마감),현대인베스트먼트자산운용 대한민국,,"우대요건 · 4년제 정규대학교 졸업 및 졸업예정자 · 금융관련 퀀트 및 IT 관련 지식 보유자 · VBA/Python 활용한 업무가능자 우대 · 투자자산운용사, CFA 등 자격증 보유자 우대 지원서 접수 - 기간..."
https://kr.indeed.com/viewjob?jk=4869ca56d1b577b9,교보악사자산운용 INDEX팀 사원,교보악사자산운용 대한민국,,명 2. 지원자격 1) 2020년 2월 졸업 예정자 또는 졸업자 2) 통계패키지(R) 또는 프로그래밍 툴(Python) 사용 가능자 우대 3) 투자자산운용사 우대 4) 국가유공자 우대 3. 담당업무 1) 인덱스 펀드 운용...
https://kr.indeed.com/viewjob?jk=a4f3ab37cca8403a,[NHN ACE] 시스템/플랫폼 개발자 경력,엔에이치엔에이스 성남 분당구,,PHP |인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA...
https://kr.indeed.com/viewjob?jk=7bf30c81a0e59d82,AI팀(액티브 퀀트/인덱스 펀드) 사원·대리급,이스트스프링자산운용 대한민국,,"리서치 - 계량 모델 관리 및 개발 3. 지원자격 - 금융상품 투자에 대한 열정 - 프로그래밍 능력(VBA, Python, R 등) 보유 및 경험자 우대 - 전공 무관(수학, 통계, 금융공학 전공자 우대) - 신입의 경우..."
https://kr.indeed.com/viewjob?jk=3ffc7a22768918e4,[해외취업] 게임 개발자 / 사원 40%가 외국국적 글로벌 근무환경,엘트리 대한민국,"연봉 35,000,000원 - 100,000,000원","분 최신 테크놀로지나 기술 트랜드에 흥미가 있는, 배우고 싶은 분 환영스킬 C++/C#/Java/python 개발경험 서버 개발 3D게임 개발 네트워크 시스템 개발 모집공고 URL https... worldjob..."
https://kr.indeed.com/viewjob?jk=d33d4800a8505288,웹 개발 경력(12년)직,비스퀘어 부산 해운대구,"연봉 50,000,000원 - 60,000,000원","Go, Java, PHP, Python, Nodejs 가능자 - 모바일... 수기간 제외) - 개발 언어 C++, Go, Java, PHP, Python, Nodejs 가능자 - 모바일 개발 언어 Java, Kotlin..."
https://kr.indeed.com/viewjob?jk=70f513e9782febab,R&D 연구원 신입 정규직,스칼라웍스 서울 금천구,,Algorithm)를 이해하고 기본적인 코딩 가능한 인재 3) Python Application 관련 개발 업무 (코딩 또는 문제해결) 수행 가능한... 본적인 코딩 가능한 인재 3) Python Application 관련 개발...
https://kr.indeed.com/viewjob?jk=c2c1ab0ed507c4e2,비즈니스 분석가(Business Analyst) 영입,카카오페이 성남 백현동,,데이터를 추출 및 가공 가능할 수 있으신 분 -기본적인 통계 모델링 및 가설검증 능력을 보유하신 분 -R/Python 등 분석에 필요한 언어 활용이 가능하신 분 -다양한 유관부서의 실무자 및 경영진과 커뮤니케이션 할 수...
https://kr.indeed.com/viewjob?jk=6bd1eb25b2ff3750,인프라 시스템 엔지니어,이스트게임즈 서울 서초구,,"DB, VPN 등) - 스크립트 프로그래밍 이해도가 높은 분 (Bash, PowerShell, Python, PHP 등) [우대사항] - 시스템 구성 경험이 있으신 분 - 웹개발 경험이 있으신 분 - 오픈소스..."
https://kr.indeed.com/viewjob?jk=18142c151fad0ef3,[해외취업] AI/BI 엔지니어,유아솔류션즈 대한민국,,"고력과 도전적인 분 새로운 개발언어에 대한 적극적으로 습득의지가 강한 분 【우대스킬】 1) C/C++,Python,Perl 및 기타 프로그래밍 우대 2) 딥 러닝 도구(예：Tensorflow등등) 취급경력자 우대 3) AI..."
https://kr.indeed.com/viewjob?jk=7c57fb8fc418e996,트레이딩본부 (신입),메리츠종합금융증권 대한민국,,"등) - 수리적 감각 뛰어나신 분 - 엑셀 활용능력 우수자 - 프로그래밍 기초지식 보유자 (MySQL, python, C, C++ 등) - 장애인, 보훈 취업지원대상자 등 관련 법령에 따른 대상자 우대 근무환경..."
https://kr.indeed.com/viewjob?jk=7c1737fbadab9ad4,리스크관리본부 리스크관리팀,이스트스프링자산운용 대한민국,,"리본부 리스크관리팀 사원·대리급 2. 지원자격 - 리스크관리 관련 경력 3~6년 - Query, VBA, Python, MS Office 능통자 우대 - 금융공학 지식 보유자 우대 - 영어 능통자 우대 - 보훈 대상자 우대..."
https://kr.indeed.com/viewjob?jk=6b6159f484729ce1,[대기업금융사] 보이스봇 서비스 기획 (과장-차장급),FN executive search 서울,,"서비스 개선 경험 - SQL, Python 등 활용 Data 분석 역량... 공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터..."
https://kr.indeed.com/viewjob?jk=f044d9361c664f80,Technical Trainer - Amazon Web Services,Amazon Web Services Korea LLC 서울,,"more... following languages, Java, .Net, Perl, PHP, Ruby,Python... R. · · Use Deep Learning frameworks like MXNet..."
https://kr.indeed.com/viewjob?jk=94242432ba095bac,기업부설연구소 경력직 연구원(정규직) 공개,케이포시큐리티 서울 구로구,"연봉 50,000,000원 - 60,000,000원","업무 자격요건 인원 [담당업무] - 프로그램 개발 (go /c++ /Python... 네트워크 프로그래밍 (P2P, C... NS-3... 그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>Python"
https://kr.indeed.com/viewjob?jk=10ddf37c7b70f83b,[해외취업] 고급 IT 엔지니어,株式会社ASCOM 대한민국,,"일본어 능력은 상관없음. python,C++,C,C#,ASP.net,JAVA,VB.net,swift,IOS,Android,kotlin 중 한가지 이상 개발 경력이 3년 이상인 자. [python] * AI, 사물 인터넷..."
https://kr.indeed.com/viewjob?jk=5060b2252ce25e01,AI 활용방안모색/적용 전략 수립,에이스파트너스서치펌 서울 강남구,,"기술개발 및 적용 경험 . 관련 분야의 석사, 박사 학위 . 언어(R/Python) 및 Tool(scikit-learn/Tensorflow 등) 능숙... 게임>빅데이터·AI(인공지능)>Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=68ee194a9d487aac,Data Engineer,고도소프트 서울 구로구,,"MongoDB, CouchBase, Hadoop, Redis 등 운영 경험이 있는 분 - PHP, Python, JAVA, GO 중 1개 이상 사용한 개발이 가능한 분 우대사항 - Spark, ELK, R, MapReduce..."
https://kr.indeed.com/viewjob?jk=1a0fc032fa7d6866,"Sales Engineer (Pre-Sales), Korea",Recorded Future 서울,,"Technical skills: Coding experience preferred (i.e. Python), JSON familiarity a plus * Experience in an analytical role..."
https://kr.indeed.com/viewjob?jk=3f46d6b013eed283,(주)엘솔루 NLP연구개발직,㈜엘솔루 서울,,"처리 기술에 대한 경험 ㆍPython, C++, Java등을 이용하여... 프로그래밍>머신러닝(ML)|인터넷·IT·통신·모바일·게임>웹프로그래밍>Python|인터넷·IT·통신·모바일·게임>시스템분석·컨설팅·PM>인공지능(AI..."
https://kr.indeed.com/viewjob?jk=8624753c574a9d25,Lead Application Backend Developer – Mob...,BOEING 서울,,"Expertise in object oriented programming Expertise in Perl, Python, Java, Javascript, C/C+/C++, C#, .Net, html5, xml, jsp..."
https://kr.indeed.com/viewjob?jk=2625bdacef9c5d08,"Specialist Solutions Architect III, AI/M...",Amazon Web Services Korea LLC 서울,,"Spark and Hadoop. · Experienced in data processing with Python, R & SQL. · Experience with AWS services related to AI/ML..."
https://kr.indeed.com/viewjob?jk=d0ae3cf7638734ac,데이터 사이언티스트 / Data Scientist,Bagelcode 서울,,규모 데이터 처리 및 분석 [자격 요건] - 직무 관련 경력 2년 이상 (게임 업계 우대) - SQL / Python / R 등 데이터 분석 업무를 수행할 수 있는 하나 이상의 개발 언어 유경험자 - 통계 지식에 대한 이해...
https://kr.indeed.com/viewjob?jk=ed7549ec7d5c9ccd,[던전앤파이터] 2D/3D 그래픽 기술개발 부문 (TA/엔진프로그래머/툴...,네오플 서울 강남구,,TA - 3D 아트 경력 5년 이상 - 언리얼 엔진에 대한 높은 이해도를 갖추신 분 - MaxScript나 Python 을 활용한 Tool개발 능력이 있으신 분 - Material과 Lighting 등 리얼타임 렌더링에...
https://kr.indeed.com/viewjob?jk=fa32e47d04a9f932,모바일 보안,NHN 4.4 성남 판교역,,"모바일 게임 취약점 자동 점검 기술 연구/개발 - 모바일 앱 리버싱 엔지니어링 기술 - C/C++/Python 개발 경력 3년 이상 - frida, ida, gdb 활용가능 - 상용 모바일 보안 서비스 개발 경험..."
https://kr.indeed.com/viewjob?jk=b51ca785a45edf17,Senior Specialist Consultant - AI/ML,Amazon Web Services Korea LLC 서울,,"experience in software development in languages like Java, Python, Scala. Experience working with RESTful API and general..."
https://kr.indeed.com/viewjob?jk=e6ed4f83454aa0c3,Java/Jsp/Front-end/WEB 개발자,에코소프트 경기도,,및 제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래밍>Python|인터넷·IT·통신·모바일·게임>웹프로그래밍>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래밍>벡엔드...
https://kr.indeed.com/viewjob?jk=5cfcd4772110d7de,[라프텔] 서버(백엔드) 개발자,RIDI Corp 서울,,서버 개발 업무에 참여하게 됩니다. Qualifications 백엔드 개발 경력 2년 이상 고품질의 Python 코드 설계/구현 능력 웹 서버 개발에 대한 전반적인 기반 지식 Additional Information...
https://kr.indeed.com/viewjob?jk=aac8e9355cb855ac,[인재풀] 아티스트,Electronic Arts 서울,,Maya or 3D Max등의 아트웍 툴 사용 경험 - Max script 또는 Mel Script의 사용 경험 - C# 또는 Python 언어에 대한 이해 및 활용 능력 - 아트웍 관련 툴 제작 또는 플러그인 제작 경험
https://kr.indeed.com/viewjob?jk=c8a7c9c4022a3544,인프라 플랫폼 개발자,NHN godo 4.4 서울 구로구,,"운영 - NHN고도의 신규 서비스 개발 - 웹개발 경력 1년 이상 ~ 5년 이하 - PHP(주 개발언어), Python, Java 중 하나 이상 개발이 가능한 분 - Database 이해도가 높은 분 - 개발 프레임워크..."
https://kr.indeed.com/viewjob?jk=af5683389907a8c9,백엔드 개발자 (경력),크로스앵글 서울 여의도,,"데이터 관리 (Auth0) - 블록체인 지갑 인증 (Ethereum, EOS) [자격요건] - 백엔드 & Python 실무 개발경험 3년 이상 혹은 그에 준하는 능력을 갖고 있으신 분 - 새로운 기술에 대해 호기심을 갖고..."
https://kr.indeed.com/viewjob?jk=1d95b1dac345f2ca,데이터 분석 및 지표 구축,아프리카TV 성남 분당구,,"이용/소비형태/이상현상과 트렌드 변화가 궁금하신분 - 신입 / 경력 [우대사항] -SQL,Excel,R,Python 등을 이용하여 데이터 추출 또는 분석이 가능하신 분 -기계학습, Deep Learning을 이용한 예측..."
https://kr.indeed.com/viewjob?jk=35fbfe39465bd43a,데이터 분석가(팀장급),RIDI Corp 서울,,"이해 및 활용 가능 데이터에 기반한 사고 능력 비즈니스 데이터 분석 실무 경험 데이터 처리 언어 (R, Python, Scala) 사용 경험 Additional Information 우대 사항 데이터 분석팀 리딩 경험..."
https://kr.indeed.com/viewjob?jk=45194ff491600874,"주식운용본부(인덱스, 퀀트)",현대인베스트먼트자산운용 대한민국,,"개발 / 관리 - 자격 및 우대요건 · 인덱스, 퀀트펀드 운용 관련 4년 이상 경력 보유자 · VBA / Python 활용한 업무가능자 우대 · 투자자산운용사, CFA 등 자격증 보유자 우대 지원서 접수 - 기간..."
https://kr.indeed.com/viewjob?jk=cb4add65c87c626a,1분기 Software Engineer,이스트게임즈 서울 서초구,,"Objective C, Kotlin, Java, JavaScript, Python, Go. - 새로운 프로그래밍 언어를 습득하는데 어려움이 없거... C|인터넷·IT·통신·모바일·게임>응용프로그래머>Python"
https://kr.indeed.com/viewjob?jk=b574f1454ae36aab,Cross Border Ecommerce - Business Intell...,Shopee 서울,,business analyst related roles * Proficient in SQL and Python * Strong analytical skill and sensitivity to data * Strong oral...
https://kr.indeed.com/viewjob?jk=61ecdc0ef3cfb66a,[경력] 빅데이터 플랫폼 엔지니어,카카오 4.2 성남 판교역,,"원자격 <기술> 전산 전공 또는 그에 준하는 실무 경험을 갖추신 분 Java 필수, 그 외 Scala, Python, Ruby 중 1개 이상 언어로 개발 가능하신 분 하둡 플랫폼에 대한 기본 지식을 갖추신 분 하둡 클러스..."
https://kr.indeed.com/viewjob?jk=d9a8d22b38653d34,[인재풀] Central Development Services,Electronic Arts 서울,,"제안 및 구현할 수 있는 능력 - C++, C#, Java, Object C 등의 프로그래밍 언어 및 Python, Shell Scripts, Ruby 등 스크립팅 능력 - 테스트 자동화, CI 시스템 등의 개발 및 관리..."
https://kr.indeed.com/viewjob?jk=6d479593b544fa68,카카오 전체의 사용자 플랫폼 만들 서버개발자,카카오 4.2 성남 판교역,,"많으신 분 객체지향 설계, 구현 가능자 유연한 사고와 지속적인 성장을 추구하는 개발자 우대사항 Ruby, Python 활용 능력 모바일(Android, iOS)개발 경험 웹 Front 개발 경험 창의적 문제해결 능력과 열정..."
https://kr.indeed.com/viewjob?jk=44f19e7d6e0af345,임베디드 S/W 개발 및 머신러닝 개발,와이앤지 서울 강남구,"월급 2,800,000원 - 3,000,000원","영상처리 (딥러닝, 객체분류 등) 경험 보유 - Computer Vision 관련 전공 우대 - C/C++/Python 사용 가능자 우대 *전공 전기전자/컴퓨터공학 관련분야 상세모집요강 접수기간/방법 시작일 2020.1..."
https://kr.indeed.com/viewjob?jk=59e5ed1c3c1ff691,빅데이터 엔지니어 경력직(정규직),신한에이아이 서울 영등포구,,"Impala 등) [우대사항] - 도커/쿠버네티스 운영 경험 - 인프라에 대한 이해 - 프로그래밍 역량 (Python, Scala, R 등) - 수학, 통계, 공학 전공 0 명 원서접수 접수기간 상시채용 접수방법 인터넷..."
https://kr.indeed.com/viewjob?jk=de210ffb5a9ee0c4,카카오톡 신규 서비스 서버 개발자,카카오 4.2 성남 판교역,,"구조 개선, 운영 경험 데이터베이스와 캐시 연동 (Redis, memcached, MySQL 등) Kotlin, Python 언어 경험 네트워크 프로그래밍 경험 MQ, Kafka, Elastic Search 등의 도입, 연동..."
https://kr.indeed.com/viewjob?jk=165a96a7cde2883a,HTA Excellence Manager,Roche 서울,,"Expertise... least one of MS Excel... VBA), R, SAS, Python, WinBUGS, JAGS or other relevant statistical software 3..."
https://kr.indeed.com/viewjob?jk=385c58c7ced1d77b,데이터 사이언티스트 지향하는 데이터 엔지니어,카카오 4.2 성남 판교역,,"Spark 등 빅데이터 분석 플랫폼을 사용하여 대용량 데이터의 수집,가공이 가능한 분 프로그램 개발(Java, python 등) 기술을 보유하신 분 직무 관련 경력 2년 이상 어떤 일이라도 중요하게 여기며 책임감 있게 진행할..."
https://kr.indeed.com/viewjob?jk=39834f5337a56072,Sr. Data Architect - Data Lakes & Analyt...,Amazon Web Services Korea LLC 서울,,"one or more programming languages (Java, JavaScript, Python, etc). · Current hands-on implementation experience required..."
https://kr.indeed.com/viewjob?jk=1b68be0d8cba9f3e,Sales Manager (Born in the Cloud),Hewlett Packard Enterprise 3.7 서울,,"경력자 스타트업 기업의 운영 및 비즈니스에 대한 이해 프로그래밍에 대한 지식 및 이해 (python, jupiter, github 등) University or Bachelor's degreeDirectly related..."
https://kr.indeed.com/viewjob?jk=281fb1cb3dff0cf8,글로벌&모바일 플랫폼 운영을 담당할 를 합니다.,Nexon 성남 분당구,,"Python, Ansible, Terraform) 지원자격 - 운영 관련 경력 3년 이상 - 대고객 서비스 리눅스(Redhat, Devian) 운영 경험자 :운영 자동화 >Shell Script, Python..."
https://kr.indeed.com/viewjob?jk=6c1d50662fa2d7f7,서울 강남구 인썸니아 시니어 개발자 및 퍼블리셔,인썸니아 서울 서초구,,"개발자] 1) 경력: 3~5년차 2) skills: Rails, Python, Django, Node, react 중 한가지 이상 3) 연봉... Django, angular JS, Python 등을 능숙하게 사용하시는..."
https://kr.indeed.com/viewjob?jk=ffd9cedb23e97344,파이썬SW 금융분야 특화 챗봇 개발 함께 할 엔지니어,파운트 서울 충정로역,,"처리 과정을 Python language로 구현 - Big data 처리를 위한 SW 개발 - Backend SW 구현, Messenger interface, DBMS I/F 구현 Requirement - Python..."
https://kr.indeed.com/viewjob?jk=3dfef7947760ac10,핑크퐁 애니메이션 제작실 채용,스마트스터디 서울 서초동,,및 주니어(1-2년차) -리깅에 관심과 열정이 있는 분 -마야툴에 대한 이해도가 높은 분 -프로그래밍(Python) 언어에 관심이 있는 분 -애니메이션 프로젝트 리깅에 경험이 있는 분(우대) 프로젝트 <명탐점 핑크...
https://kr.indeed.com/viewjob?jk=ea3b136c0ff59524,데이터분석가(게임어뷰징 탐지),Nexon 성남 분당구,,"시스템 운영 등의 빅데이터 활용 업무경력) - 논리적이고 체계적인 문제 해결 및 커뮤니케이션 능력 - Python, Scala 등과 같은 프로그래밍언어로 데이터 분석 및 모델링 능력 (탐색적 데이터분석/ 데이터 전처리..."
https://kr.indeed.com/viewjob?jk=596eb018c75e8cf4,국내 통신사 광고서비스 개발 PM,드래곤에이치알 서울 마포구,,인터넷·IT·통신·모바일·게임>응용프로그래머>iOS|인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머>Python|인터넷·IT·통신·모바일·게임>웹기획·웹마케팅·PM>PM
https://kr.indeed.com/viewjob?jk=6923904fcc788570,데이터베이스 설계 및 데이터 분석,토이스미스 서울 마포구,"연봉 30,000,000원 - 35,000,000원","운용/관리 가능 - 데이터 분석 업무를 수행할 수 있는 하나 이상의 언어 스킬 필수 (예. SQL, Python, R 등) - 어떤 일이라도 중요하게 여기며 책임감 있게 진행할 수 있으신 분 - 자신의 생각을 명확히..."
https://kr.indeed.com/viewjob?jk=8af26b37623864c4,8퍼센트 개발자 (신입/경력),8퍼센트 서울 종로구,,개발 금융 데이터 분석과 분석 플랫폼 운영 자격요건 컴퓨터 전공자 또는 웹 개발 경력 1년 이상 우대사항 Python 코드를 무리 없이 읽으실 수 있는 분 Linux/Mac 사용 가능한 분 새로운 기술에 대한 호기심을 가지신...
https://kr.indeed.com/viewjob?jk=1748baa27965fdbf,"MVP 개발 엔지니어(서버, 웹프론트) (정규직, 계약직, 프리랜서)",더테스터 대전 중구,,1년 이상의 서버 개발 경험 · 아래 옵션 중 하나의 기술 스택 사용 - JAVA기반의 Spring - Python 기반의 Django - Ruby 기반의 Rails 우대사항 · 팀단위로 프로젝트를 수주해본 적 있는...
https://kr.indeed.com/viewjob?jk=1f542078927eb1e4,Data Center Technician,Amzn Corporate Services Korea 서울,,"스크립팅 기술 - Bash, Python, Perl 등 보유자 · 프로젝트... vendors · Scripting skills - Bash, Python, Perl, etc. · Project coordination..."
https://kr.indeed.com/viewjob?jk=8f0dfcd582982dcb,멜론 서비스 데이터 분석 및 개발자,카카오 4.2 성남 판교역,,이거나 데이터 사이언스 직무 경력 1년 이상 데이터 분석에 필요한 대용량 데이터 처리 SQL 구현 능력과 Python 또는 Java 개발 경험과 이해도가 높은 분 맡은 업무에 책임감이 강하고 업무의 과정과 결과를 설득력 있게...
https://kr.indeed.com/viewjob?jk=d57b19564ea05138,데이터인프라개발팀 - 데이터 플랫폼 엔지니어,Nexon 성남 분당구,,"분산 시스템을 시작부터 운영까지 스스로 개발해본 분 - C++ / C# / JAVA / Scala / Python 언어 중 한가지 이상의 언어를 능숙히 사용하시는 분 - 자료구조, 알고리즘, 데이터베이스, 분산처리 등..."
